Date Reported,Time Committed,Weather Conditions,Barangay/Location,Type of Place,VTA Category,Victim Killed,Victim Injured?,Victim Unharmed,"Main Cause (e.g. Human, Vehicle, Infrastructure, Environmental)",Details of Main Cause (e.g.  Human-Intoxication),Case Status,Road Conditions
10/30/2021,5:00:00 PM,foggy,HONEYMOON (HONEYMOON-HOLY GHOST),Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,No,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),damp
10/30/2021,2:30:00 PM,clear,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),dry
10/31/2021,4:00:00 PM,foggy,LOAKAN PROPER,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,No,No,Human Error,Illegal Overtaking,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),damp
1/11/2021,11:49:00 AM,rainy,MILITARY CUT-OFF,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),wet
1/11/2021,1:30:00 PM,clear,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
1/11/2021,12:00:00 PM,rainy,SESSION GOV. PACK,Parking Area ,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),wet
2/11/2021,8:30:00 AM,foggy,"MAGSAYSAY, UPPER",Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),damp
2/11/2021,6:00:00 PM,clear,LUALHATI,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (AMICABLY SETTLED),dry
4/11/2021,2:00:00 PM,foggy,MILITARY CUT-OFF,Parking Area ,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),damp
4/11/2021,6:18:00 PM,clear,KABAYANIHAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
4/11/2021,3:00:00 PM,rainy,AZCKO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),wet
4/11/2021,11:30:00 AM,clear,HARRISON-CLAUDIO CARANTES,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),dry
4/11/2021,6:40:00 PM,foggy,KAYANG EXTENSION,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),damp
5/11/2021,1:20:00 PM,rainy,QUEZON HILL PROPER,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Illegal Overtaking,SOLVED (AMICABLY SETTLED),wet
5/11/2021,5:00:00 PM,clear,IRISAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
4/11/2021,12:40:00 PM,clear,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),dry
5/11/2021,11:35:00 PM,foggy,SOUTH DRIVE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,Yes,No,Human Error,Speeding,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),damp
11/11/2021,6:45:00 PM,rainy,BAKAKENG NORTE/SUR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
5/11/2021,9:00:00 AM,clear,SAN LUIS VILLAGE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
5/11/2021,7:15:00 AM,foggy,SAN LUIS VILLAGE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),damp
5/11/2021,7:05:00 AM,rainy,BALSIGAN,Parking Area ,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Construction Without Warning Signs,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),wet
6/11/2021,11:45:00 PM,clear,DPS AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),dry
6/11/2021,3:00:00 PM,clear,LUALHATI,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
7/11/2021,7:30:00 PM,foggy,RIZAL MONUMENT AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO HOMICIDE - RPC Art 365,No,Yes,No,Human Error,Speeding,SOLVED (FILED-ARRESTED),damp
9/11/2021,8:26:00 AM,rainy,MANUEL A. ROXAS,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),wet
9/11/2021,6:25:00 PM,clear,BAKAKENG NORTE/SUR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),dry
11/11/2021,8:00:00 AM,foggy,OUTLOOK DRIVE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),damp
12/11/2021,6:45:00 PM,rainy,MALCOLM SQUARE,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),wet
12/11/2021,11:36:00 AM,clear,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),dry
11/18/2021,8:00:00 AM,clear,"LOURDES SUBDIVISION, PROPER",Recreational Place ,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
11/15/2021,4:59:00 PM,rainy,KABAYANIHAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
11/15/2021,10:10:00 AM,rainy,AZCKO,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),wet
11/15/2021,10:45:00 AM,clear,"GENERAL LUNA, LOWER",Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Illegal Overtaking,SOLVED (AMICABLY SETTLED),dry
11/15/2021,2:30:00 PM,foggy,MORCO VILLE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (AMICABLY SETTLED),damp
11/16/2021,10:00:00 PM,rainy,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),wet
11/16/2021,11:00:00 PM,clear,RIZAL MONUMENT AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),dry
11/19/2021,11:00:00 PM,clear,IRISAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),dry
11/19/2021,10:00:00 PM,foggy,BURNHAM-LEGARDA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),damp
11/18/2021,10:20:00 AM,rainy,LUALHATI,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,Yes,No,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),wet
11/18/2021,10:20:00 AM,clear,LUALHATI,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
11/19/2021,11:15:00 PM,foggy,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),damp
11/20/2021,11:00:00 PM,rainy,RIZAL MONUMENT AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),wet
11/20/2021,12:15:00 AM,clear,IRISAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE PHYSICAL INJURY - RPC Art 365,No,Yes,No,Traffic Management Factors,Construction Without Warning Signs,SOLVED (AMICABLY SETTLED),dry
11/22/2021,11:00:00 PM,clear,RIZAL MONUMENT AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE PHYSICAL INJURY - RPC Art 365,No,Yes,No,Human Error,Speeding,SOLVED (AMICABLY SETTLED),dry
11/24/2021,8:09:00 PM,rainy,BAKAKENG CENTRAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),wet
11/26/2021,6:20:00 PM,foggy,IRISAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE PHYSICAL INJURY - RPC Art 365,No,Yes,No,Human Error,Inattention,SOLVED (AMICABLY SETTLED),damp
11/25/2021,3:30:00 PM,clear,SOUTH DRIVE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
11/25/2021,7:05:00 PM,rainy,QUEZON HILL PROPER,Commercial/Business Establishment,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Illegal Overtaking,SOLVED (AMICABLY SETTLED),wet
11/26/2021,3:30:00 PM,foggy,OUTLOOK DRIVE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Construction Without Warning Signs,SOLVED (AMICABLY SETTLED),damp
11/26/2021,11:56:00 AM,rainy,SOUTH DRIVE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
11/26/2021,7:53:00 AM,clear,SOUTH DRIVE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),dry
11/27/2021,10:30:00 PM,foggy,DONTOGAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),damp
11/27/2021,6:40:00 PM,rainy,CABINET HILL-TEACHER'S CAMP,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),wet
11/28/2021,1:11:00 PM,clear,GIBRALTAR,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
11/29/2021,7:30:00 PM,rainy,KAGITINGAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),wet
11/29/2021,4:15:00 PM,foggy,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),damp
11/29/2021,11:30:00 PM,clear,SLU-SVP HOUSING VILLAGE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
11/28/2021,3:45:00 PM,clear,MRR-QUEEN OF PEACE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (AMICABLY SETTLED),dry
1/12/2021,11:45:00 AM,foggy,ST. JOSEPH (NAVY BASE),Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),damp
11/29/2021,7:38:00 PM,rainy,COUNTRY CLUB VILLAGE,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Human Error,Illegal Overtaking,SOLVED (AMICABLY SETTLED),wet
1/12/2021,8:32:00 AM,clear,SOUTH DRIVE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
2/12/2021,9:30:00 AM,rainy,IRISAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE PHYSICAL INJURY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),wet
2/12/2021,1:30:00 AM,rainy,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
3/12/2021,8:45:00 PM,clear,BAKAKENG CENTRAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),dry
2/12/2021,5:55:00 PM,clear,SAN LUIS VILLAGE,Parking Area ,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
2/12/2021,9:30:00 AM,foggy,QUEZON HILL PROPER,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (AMICABLY SETTLED),damp
5/12/2021,8:15:00 PM,rainy,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),wet
4/12/2021,1:30:00 AM,clear,AZCKO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
5/12/2021,8:45:00 AM,rainy,BURNHAM-LEGARDA,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),wet
7/12/2021,8:20:00 AM,foggy,SOUTH DRIVE,Vacant Lot ,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),damp
6/12/2021,1:30:00 PM,clear,KAGITINGAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,Yes,No,Environmental,Fallen Tree on Road,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
6/12/2021,9:00:00 PM,clear,SCOUT BARRIO,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE PHYSICAL INJURY - RPC Art 365,No,Yes,No,Traffic Management Factors,Defective Traffic Lights,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
7/12/2021,7:00:00 PM,foggy,PINSAO PROPER,Along the street,RECKLESS IMPRUDENCE RESULTING TO HOMICIDE - RPC Art 365,Yes,No,No,Human Error,Inattention,SOLVED (FILED-ARRESTED),damp
6/12/2021,8:45:00 PM,rainy,CABINET HILL-TEACHER'S CAMP,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),wet
7/12/2021,10:45:00 AM,clear,LUALHATI,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),dry
8/12/2021,7:55:00 PM,rainy,IMELDA VILLAGE,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),wet
9/12/2021,3:35:00 PM,foggy,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),damp
9/12/2021,11:05:00 AM,clear,ST. JOSEPH (NAVY BASE),Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
12/12/2021,11:30:00 AM,clear,AZCKO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
9/12/2021,10:06:00 PM,foggy,BAKAKENG CENTRAL,Residential ,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (AMICABLY SETTLED),damp
11/12/2021,10:43:00 PM,rainy,IMELDA BARANGAY,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,Yes,No,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),wet
11/12/2021,4:15:00 PM,clear,CAMPO FILIPINO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
12/12/2021,1:30:00 PM,rainy,SALUD MITRA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
12/13/2021,8:00:00 PM,foggy,AZCKO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Construction Without Warning Signs,SOLVED (AMICABLY SETTLED),damp
12/13/2021,10:00:00 AM,clear,RIZAL MONUMENT AREA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),dry
12/12/2021,9:00:00 PM,clear,QUEZON HILL PROPER,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
12/13/2021,8:00:00 AM,foggy,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),damp
12/14/2021,2:32:00 PM,rainy,KABAYANIHAN,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),wet
12/15/2021,8:44:00 PM,clear,MILITARY CUT-OFF,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
12/15/2021,9:00:00 AM,rainy,IMELDA BARANGAY,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),wet
12/16/2021,11:30:00 PM,foggy,IMELDA BARANGAY,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),damp
12/15/2021,6:20:00 AM,clear,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (SUSPECT IDENTIFIED-VICTIM REFUSED TO FILE CHARGES),dry
12/16/2021,8:30:00 PM,clear,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Traffic Congestion,SOLVED (AMICABLY SETTLED),dry
12/16/2021,8:45:00 AM,rainy,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Slippery Road due to Rain,SOLVED (AMICABLY SETTLED),wet
12/16/2021,3:30:00 PM,rainy,QUEZON HILL PROPER,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Speeding,SOLVED (AMICABLY SETTLED),wet
12/16/2021,2:30:00 PM,clear,PACDAL,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),dry
12/16/2021,3:20:00 AM,rainy,BAYAN PARK WEST (BAYAN PARK),Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,No,Traffic Management Factors,Construction Without Warning Signs,SOLVED (AMICABLY SETTLED),wet
12/18/2021,11:25:00 PM,foggy,BURNHAM-LEGARDA,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,Yes,No,Human Error,Inattention,SOLVED (AMICABLY SETTLED),damp
12/18/2021,7:55:00 PM,clear,HARRISON-CLAUDIO CARANTES,Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Environmental,Erosion of Roadside,SOLVED (AMICABLY SETTLED),dry
12/18/2021,1:45:00 PM,clear,HARRISON-CLAUDIO CARANTES,Along the street,RECKLESS IMPRUDENCE RESULTING TO MULTIPLE DAMAGE TO PROPERTY - RPC Art 365,No,Yes,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),dry
12/18/2021,12:40:00 PM,foggy,AZCKO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Construction Without Warning Signs,SOLVED (AMICABLY SETTLED),damp
12/18/2021,7:50:00 AM,rainy,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,Yes,No,Human Error,Speeding,SOLVED (AMICABLY SETTLED),wet
12/18/2021,7:26:00 AM,clear,AZCKO,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Environmental,Fallen Tree on Road,SOLVED (AMICABLY SETTLED),dry
12/17/2021,10:45:00 AM,rainy,ST. JOSEPH (NAVY BASE),Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Human Error,Inattention,SOLVED (AMICABLY SETTLED),wet
12/18/2021,10:00:00 PM,foggy,HONEYMOON (HONEYMOON-HOLY GHOST),Along the street,RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY - RPC Art 365,No,Yes,No,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),damp
12/18/2021,10:00:00 PM,clear,HONEYMOON (HONEYMOON-HOLY GHOST),Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,Yes,No,Traffic Management Factors,Blocked Intersection,SOLVED (AMICABLY SETTLED),dry
12/19/2021,6:45:00 PM,rainy,SESSION GOV. PACK,Along the street,RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY - RPC Art 365,No,No,Yes,Traffic Management Factors,Defective Traffic Lights,SOLVED (AMICABLY SETTLED),wet
